y-axis,value1,value2,value3,value4
600,89,13295,71,21340
600,85,13949,69,20416
600,87,14940,70,19692
600,84,15612,67,18586
600,83,16952,66,17124
600,83,16814,67,17608
600,83,17269,66,17199
610,79,17115,65,17549
610,82,15179,68,19649
610,84,14890,66,19970
610,86,13643,68,21476
610,83,14273,66,20734
610,82,15358,67,19692
610,78,15786,63,18880
610,77,17323,62,17449
610,78,16972,62,17516
610,77,17416,62,17178
620,75,17130,60,17709
620,78,15138,64,19952
620,78,14998,64,20107
620,79,13572,64,21388
620,75,14271,62,20624
620,76,15240,61,19867
620,74,15968,60,19100
620,72,17375,58,17570
620,76,17065,60,17923
620,73,17393,60,17536
630,70,17227,57,17613
630,69,14985,57,19827
630,72,14887,59,20343
630,73,13554,58,21321
630,71,14417,58,20735
630,72,15245,58,19564
630,69,15984,56,18810
630,68,17215,55,17208
630,69,17044,55,17748
630,66,17357,54,17438
640,64,17040,53,17650
640,67,14879,53,20151
640,67,14644,56,20045
640,70,13452,57,21755
640,65,14036,53,20944
640,66,14978,54,19867
640,63,15617,52,19218
640,63,17061,51,17578
640,64,16579,52,17781
640,62,16929,51,17376
650,60,16947,49,17584
650,61,14941,51,20013
650,61,14617,49,20093
650,62,13168,52,21301
650,62,13908,49,20689
650,61,15043,50,19812
650,59,15568,49,19206
650,58,17103,48,17499
650,60,16945,48,17823
650,56,17093,48,17370
660,57,17267,47,17638
660,55,14786,47,19697
660,56,14735,46,19952
660,60,13566,49,21529
660,57,14170,47,20795
660,56,15178,48,19772
660,54,15465,47,18899
660,54,17155,45,17386
660,55,16810,47,17710
660,56,17168,46,17424
670,54,17051,44,17417
670,52,14865,46,19961
670,52,14630,45,20245
670,54,13401,47,21532
670,52,13884,45,20817
670,51,14920,45,19470
670,51,15538,43,18836
670,53,17050,44,17368
670,52,16925,43,17742
670,51,17235,44,17481
680,50,16907,42,17483
680,50,14741,43,20052
680,49,14409,42,19899
680,51,13372,44,21504
680,48,13842,42,20541
680,51,14934,42,19389
680,50,15613,43,18981
680,49,16991,42,17177
680,49,16826,43,17543
680,50,17194,41,17414
690,46,16922,42,17461
690,47,14885,43,19797
690,46,14398,41,19748
690,48,13181,41,21154
690,47,13957,41,20701
690,48,15076,42,19661
690,48,15564,40,19033
690,46,16937,39,17281
690,47,16722,39,17649
690,45,17022,41,17338
700,46,16813,39,17419
700,46,14836,40,19999
700,46,14555,39,19801
700,48,13435,41,21301
700,46,14109,39,20822
700,46,15174,39,19675
700,45,15460,38,18622
700,44,17099,38,17181
700,43,16845,38,17413
700,43,17094,38,17009
710,43,17052,36,17757
710,44,14607,37,20051
710,43,14427,38,20351
710,46,13175,39,21651
710,44,13766,37,21023
710,44,14721,36,19448
710,42,15269,36,18788
710,42,17023,37,17398
710,41,16924,36,17723
710,42,17157,36,17425
720,42,16815,35,17362
720,40,14707,35,19951
720,39,14469,36,19779
720,40,13207,37,21216
720,40,13604,34,20298
720,41,14755,36,19270
720,39,15421,35,18896
720,40,16930,34,17171
720,41,16842,34,17520
720,40,16933,34,17086
730,40,16931,34,17447
730,39,14676,33,19734
730,38,14404,34,19964
730,37,13093,33,21036
730,40,13711,32,20345
730,38,14702,33,18952
730,37,15465,32,18646
730,37,17064,32,17082
730,37,16536,31,17148
730,37,16815,32,16902
740,36,16384,32,17409
740,37,14381,33,19871
740,36,14360,32,19958
740,37,13042,34,21240
740,36,13678,31,20566
740,38,14801,31,19529
740,36,15294,31,19022
740,36,16753,31,17226
740,37,16474,31,17586
740,35,16839,31,17427
750,34,16244,30,17236
750,33,14039,30,19417
